KIC,Teff,e_Teff,r_Teff,n_Teff,log(g),e_log(g),r_log(g),n_log(g),[Fe/H],e_[Fe/H],r_[Fe/H],n_[Fe/H],T,Teff1,log.g1,[Fe/H]1,R,M,n_M,rho,Ref,_RA,_DE
 ,K,K, , ,[cm/s2],[cm/s2], , ,[Sun],[Sun], , , ,K,[cm/s2],[Sun],Rsun,Msun, ,g/cm3, ,deg,deg
--------,-----,----,--,---,------,------,--,---,------,------,--,---,---,-----,------,------,-------,------,----,---------,--,---------,---------
,,,,,,,,,,,,,,,,,,,,,,,
10797684,5319,170,1,PHO,3.559,0.4,0,KIC,0.439,0.3,0,KIC,1,5313,3.558,0.44,3.623,1.728,DSEP,5.12E-02,  ,292.01395,48.17234
,,,,,,,,,,,,,,,,,,,,,,,
10798720,5367,158,1,PHO,3.516,0.4,0,KIC,-0.158,0.3,0,KIC,1,5357,3.488,-0.18,3.774,1.599,DSEP,4.19E-02,  ,292.47171,48.19877
,,,,,,,,,,,,,,,,,,,,,,,
10801792,5139,151,1,PHO,3.591,0.4,0,KIC,-0.333,0.3,0,KIC,1,5142,3.592,-0.34,2.7,1.04,DSEP,7.44E-02,  ,293.69421,48.16347
,,,,,,,,,,,,,,,,,,,,,,,
10810068,5326,160,1,PHO,3.507,0.4,0,KIC,-0.065,0.3,0,KIC,1,5341,3.521,-0.04,3.68,1.638,DSEP,4.63E-02,  ,296.60898,48.14973
,,,,,,,,,,,,,,,,,,,,,,,
10845640,5266,150,1,PHO,3.53,0.4,0,KIC,-0.439,0.3,0,KIC,1,5262,3.532,-0.44,3.081,1.178,DSEP,5.67E-02,  ,283.83517,48.25349
,,,,,,,,,,,,,,,,,,,,,,,
10849499,5126,146,1,PHO,3.504,0.4,0,KIC,-0.545,0.3,0,KIC,1,5123,3.514,-0.54,2.706,0.873,DSEP,6.20E-02,  ,286.108,48.23266
,,,,,,,,,,,,,,,,,,,,,,,
10850763,5399,156,1,PHO,3.536,0.4,0,KIC,-0.273,0.3,0,KIC,1,5402,3.516,-0.28,3.552,1.509,DSEP,4.74E-02,  ,286.84088,48.2892
,,,,,,,,,,,,,,,,,,,,,,,
10854117,5301,158,1,PHO,3.532,0.4,0,KIC,-0.176,0.3,0,KIC,1,5294,3.538,-0.18,3.437,1.486,DSEP,5.16E-02,  ,288.53802,48.22886
,,,,,,,,,,,,,,,,,,,,,,,
10862035,4930,144,1,PHO,3.513,0.4,0,KIC,-0.464,0.3,0,KIC,1,4983,3.418,-0.36,2.999,0.859,DSEP,4.49E-02,  ,292.16486,48.27434
,,,,,,,,,,,,,,,,,,,,,,,
10919392,5187,157,1,PHO,3.504,0.4,0,KIC,-0.104,0.3,0,KIC,1,5180,3.488,-0.1,3.667,1.51,DSEP,4.31E-02,  ,291.51355,48.36292
,,,,,,,,,,,,,,,,,,,,,,,
10920456,5299,161,1,PHO,3.586,0.4,0,KIC,-0.579,0.3,0,KIC,1,5301,3.575,-0.58,2.75,1.037,DSEP,7.02E-02,  ,292.02429,48.31225
,,,,,,,,,,,,,,,,,,,,,,,
10920494,5193,160,1,PHO,3.595,0.4,0,KIC,-0.027,0.3,0,KIC,1,5195,3.592,-0.02,3.189,1.449,DSEP,6.29E-02,  ,292.05014,48.39504
,,,,,,,,,,,,,,,,,,,,,,,
10920761,5017,152,1,PHO,3.551,0.4,0,KIC,0.153,0.3,0,KIC,1,5016,3.541,0.14,3.353,1.425,DSEP,5.32E-02,  ,292.18625,48.39105
,,,,,,,,,,,,,,,,,,,,,,,
10922137,5215,159,1,PHO,3.525,0.4,0,KIC,-0.557,0.3,0,KIC,1,5211,3.518,-0.56,2.861,0.984,DSEP,5.92E-02,  ,292.8147,48.31464
,,,,,,,,,,,,,,,,,,,,,,,
10924978,5288,156,1,PHO,3.516,0.4,0,KIC,-0.362,0.3,0,KIC,1,5282,3.523,-0.36,3.329,1.348,DSEP,5.15E-02,  ,294.07266,48.30256
,,,,,,,,,,,,,,,,,,,,,,,
10958682,5418,189,54,PHO,3.534,0.4,54,PHO,-0.24,0.3,54,PHO,0,5436,3.538,-0.22,3.483,1.527,DSEP,5.09E-02,  ,281.61966,48.47778
,,,,,,,,,,,,,,,,,,,,,,,
10963731,7373,258,0,KIC,3.505,0.4,0,KIC,-0.115,0.3,0,KIC,1,7392,3.543,-0.1,4.007,2.047,DSEP,4.48E-02,  ,285.23932,48.41154
,,,,,,,,,,,,,,,,,,,,,,,
10969400,5226,154,1,PHO,3.595,0.4,0,KIC,-0.453,0.3,0,KIC,1,5231,3.599,-0.46,2.673,1.035,DSEP,7.63E-02,  ,288.66446,48.41248
,,,,,,,,,,,,,,,,,,,,,,,
10969649,5420,165,1,PHO,3.595,0.4,0,KIC,-0.347,0.3,0,KIC,1,5411,3.618,-0.36,2.91,1.282,DSEP,7.33E-02,  ,288.79224,48.47118
,,,,,,,,,,,,,,,,,,,,,,,
10971845,5142,154,1,PHO,3.567,0.4,0,KIC,-0.612,0.3,0,KIC,1,5141,3.558,-0.6,2.51,0.829,DSEP,7.39E-02,  ,289.86636,48.43042
,,,,,,,,,,,,,,,,,,,,,,,
10972445,5302,163,1,PHO,3.554,0.4,0,KIC,0.044,0.3,0,KIC,1,5305,3.53,0.04,3.664,1.659,DSEP,4.75E-02,  ,290.17374,48.49126
,,,,,,,,,,,,,,,,,,,,,,,
10976280,5394,188,0,KIC,3.587,0.4,0,KIC,-0.188,0.3,0,KIC,0,5402,3.61,-0.18,3.112,1.44,DSEP,6.73E-02,  ,292.12927,48.47474
,,,,,,,,,,,,,,,,,,,,,,,
10976412,4960,142,1,PHO,3.563,0.4,0,KIC,-0.323,0.3,0,KIC,1,4976,3.534,-0.3,2.638,0.868,DSEP,6.66E-02,  ,292.2048,48.41788
,,,,,,,,,,,,,,,,,,,,,,,
10980148,5449,177,1,PHO,3.555,0.4,0,KIC,-0.042,0.3,0,KIC,1,5461,3.537,-0.04,3.612,1.638,DSEP,4.89E-02,  ,293.9715,48.40894
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
11013594,5271,156,1,PHO,3.579,0.4,0,KIC,-0.591,0.3,0,KIC,1,5271,3.582,-0.6,2.65,0.977,DSEP,7.40E-02,  ,282.27237,48.59924
,,,,,,,,,,,,,,,,,,,,,,,
11014907,5261,157,1,PHO,3.573,0.4,0,KIC,-0.065,0.3,0,KIC,1,5269,3.592,-0.06,3.216,1.477,DSEP,6.26E-02,  ,283.19058,48.55574
,,,,,,,,,,,,,,,,,,,,,,,
11019452,5198,149,1,PHO,3.576,0.4,0,KIC,-0.548,0.3,0,KIC,1,5199,3.578,-0.54,2.61,0.94,DSEP,7.44E-02,  ,286.19925,48.54332
,,,,,,,,,,,,,,,,,,,,,,,
11026528,5121,151,1,PHO,3.52,0.4,0,KIC,0.04,0.3,0,KIC,1,5112,3.511,0.04,3.569,1.507,DSEP,4.67E-02,  ,290.2222,48.51709
,,,,,,,,,,,,,,,,,,,,,,,
11028459,5018,151,1,PHO,3.555,0.4,0,KIC,0.102,0.3,0,KIC,1,5021,3.566,0.1,3.206,1.381,DSEP,5.90E-02,  ,291.27853,48.54971
,,,,,,,,,,,,,,,,,,,,,,,
11031230,5214,156,1,PHO,3.591,0.4,0,KIC,-0.4,0.3,0,KIC,1,5209,3.594,-0.4,2.732,1.068,DSEP,7.38E-02,  ,292.62115,48.59855
,,,,,,,,,,,,,,,,,,,,,,,
11031512,7636,267,0,KIC,3.596,0.4,0,KIC,-0.336,0.3,0,KIC,1,7643,3.561,-0.34,3.838,1.958,DSEP,4.88E-02,  ,292.75693,48.53081
,,,,,,,,,,,,,,,,,,,,,,,
11032501,5213,160,1,PHO,3.509,0.4,0,KIC,-0.187,0.3,0,KIC,1,5220,3.52,-0.18,3.456,1.443,DSEP,4.92E-02,  ,293.20306,48.57313
,,,,,,,,,,,,,,,,,,,,,,,
11034066,5266,158,1,PHO,3.541,0.4,0,KIC,-0.092,0.3,0,KIC,1,5255,3.544,-0.1,3.437,1.509,DSEP,5.23E-02,  ,293.90976,48.56208
,,,,,,,,,,,,,,,,,,,,,,,
11038327,4995,174,0,KIC,3.55,0.4,0,KIC,-0.579,0.3,0,KIC,0,5059,3.466,-0.5,2.799,0.834,DSEP,5.36E-02,  ,295.67584,48.50231
,,,,,,,,,,,,,,,,,,,,,,,
11046002,5154,163,1,PHO,3.504,0.4,0,KIC,-0.729,0.3,0,KIC,1,5170,3.492,-0.7,2.679,0.812,DSEP,5.95E-02,  ,298.45898,48.54934
,,,,,,,,,,,,,,,,,,,,,,,
11075529,5169,154,1,PHO,3.54,0.4,0,KIC,0.027,0.3,0,KIC,1,5166,3.525,0.02,3.548,1.539,DSEP,4.85E-02,  ,287.19827,48.64354
,,,,,,,,,,,,,,,,,,,,,,,
11076488,5069,150,1,PHO,3.502,0.4,0,KIC,0.097,0.3,0,KIC,1,5066,3.514,0.08,3.52,1.477,DSEP,4.77E-02,  ,287.7782,48.68017
,,,,,,,,,,,,,,,,,,,,,,,
11081207,5096,146,1,PHO,3.575,0.4,0,KIC,-0.112,0.3,0,KIC,1,5093,3.577,-0.12,3.034,1.267,DSEP,6.39E-02,  ,290.28403,48.6082
,,,,,,,,,,,,,,,,,,,,,,,
11122461,5069,147,1,PHO,3.525,0.4,0,KIC,-0.239,0.3,0,KIC,1,5066,3.536,-0.24,2.911,1.063,DSEP,6.07E-02,  ,282.89569,48.72814
,,,,,,,,,,,,,,,,,,,,,,,
11127623,5108,152,1,PHO,3.596,0.4,0,KIC,0.105,0.3,0,KIC,1,5108,3.572,0.1,3.298,1.48,DSEP,5.81E-02,  ,286.43665,48.70645
,,,,,,,,,,,,,,,,,,,,,,,
11134392,5327,163,1,PHO,3.56,0.4,0,KIC,-0.14,0.3,0,KIC,1,5329,3.564,-0.14,3.346,1.497,DSEP,5.63E-02,  ,290.16006,48.78537
,,,,,,,,,,,,,,,,,,,,,,,
11135119,5213,155,1,PHO,3.531,0.4,0,KIC,-0.32,0.3,0,KIC,1,5216,3.53,-0.32,3.207,1.27,DSEP,5.42E-02,  ,290.57559,48.78588
,,,,,,,,,,,,,,,,,,,,,,,
11144018,5281,157,1,PHO,3.556,0.4,0,KIC,-0.42,0.3,0,KIC,1,5280,3.56,-0.42,3.01,1.2,DSEP,6.20E-02,  ,294.87955,48.70201
,,,,,,,,,,,,,,,,,,,,,,,
11152759,5191,157,1,PHO,3.573,0.4,0,KIC,-0.335,0.3,0,KIC,1,5186,3.571,-0.34,2.886,1.131,DSEP,6.63E-02,  ,298.16156,48.79224
,,,,,,,,,,,,,,,,,,,,,,,
11180361,8553,299,0,KIC,3.553,0.4,0,KIC,-0.488,0.3,0,KIC,1,8523,3.559,-0.5,4.051,2.166,DSEP,4.59E-02,  ,286.0192,48.86674
,,,,,,,,,,,,,,,,,,,,,,,
11180379,5405,161,1,PHO,3.518,0.4,0,KIC,-0.426,0.3,0,KIC,1,5398,3.55,-0.42,3.248,1.367,DSEP,5.62E-02,  ,286.0213,48.85313
,,,,,,,,,,,,,,,,,,,,,,,
11183539,7693,269,0,KIC,3.507,0.4,0,KIC,-0.068,0.3,0,KIC,1,7694,3.631,-0.08,3.627,2.054,DSEP,6.06E-02,  ,288.10745,48.83921
,,,,,,,,,,,,,,,,,,,,,,,
11186590,7227,252,0,KIC,3.544,0.4,0,KIC,-0.192,0.3,0,KIC,1,7217,3.594,-0.2,3.599,1.857,DSEP,5.61E-02,  ,289.73563,48.8502
,,,,,,,,,,,,,,,,,,,,,,,
11189065,5324,162,1,PHO,3.573,0.4,0,KIC,0.075,0.3,0,KIC,1,5321,3.576,0.07,3.419,1.606,DSEP,5.66E-02,  ,291.12347,48.83247
,,,,,,,,,,,,,,,,,,,,,,,
11190388,5226,151,1,PHO,3.569,0.4,0,KIC,-0.498,0.3,0,KIC,1,5226,3.561,-0.5,2.784,1.028,DSEP,6.71E-02,  ,291.83249,48.81554
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
11198108,5428,170,1,PHO,3.518,0.4,0,KIC,-0.237,0.3,0,KIC,1,5436,3.538,-0.22,3.483,1.527,DSEP,5.09E-02,  ,295.45096,48.82838
,,,,,,,,,,,,,,,,,,,,,,,
11198352,5201,155,1,PHO,3.559,0.4,0,KIC,-0.444,0.3,0,KIC,1,5197,3.568,-0.44,2.777,1.039,DSEP,6.84E-02,  ,295.55048,48.81755
,,,,,,,,,,,,,,,,,,,,,,,
11200383,5003,148,1,PHO,3.535,0.4,0,KIC,-0.774,0.3,0,KIC,1,5087,3.406,-0.58,2.984,0.826,DSEP,4.38E-02,  ,296.34265,48.89727
,,,,,,,,,,,,,,,,,,,,,,,
11234284,5692,173,1,PHO,3.511,0.4,0,KIC,0.236,0.3,0,KIC,1,5680,3.497,0.22,3.941,1.78,DSEP,4.10E-02,  ,286.35327,48.99368
,,,,,,,,,,,,,,,,,,,,,,,
11236516,5051,149,1,PHO,3.577,0.4,0,KIC,-0.555,0.3,0,KIC,1,5074,3.534,-0.5,2.586,0.833,DSEP,6.79E-02,  ,287.81216,48.94299
,,,,,,,,,,,,,,,,,,,,,,,
11244147,5101,153,1,PHO,3.599,0.4,0,KIC,-0.873,0.3,0,KIC,1,5174,3.44,-0.74,2.84,0.81,DSEP,4.98E-02,  ,291.85101,48.92771
,,,,,,,,,,,,,,,,,,,,,,,
11244735,5019,148,1,PHO,3.519,0.4,0,KIC,-0.341,0.3,0,KIC,1,5017,3.518,-0.34,2.73,0.897,DSEP,6.21E-02,  ,292.15765,48.99086
,,,,,,,,,,,,,,,,,,,,,,,
11252510,5208,158,1,PHO,3.567,0.4,0,KIC,-0.02,0.3,0,KIC,1,5204,3.569,-0.02,3.319,1.49,DSEP,5.74E-02,  ,295.66248,48.92007
,,,,,,,,,,,,,,,,,,,,,,,
11256374,5541,168,1,PHO,3.54,0.4,0,KIC,-0.205,0.3,0,KIC,1,5539,3.543,-0.22,3.459,1.526,DSEP,5.20E-02,  ,297.00534,48.99542
,,,,,,,,,,,,,,,,,,,,,,,
11256444,5394,188,0,KIC,3.552,0.4,0,KIC,0.229,0.3,0,KIC,0,5383,3.563,0.21,3.574,1.701,DSEP,5.25E-02,  ,297.02972,48.99143
,,,,,,,,,,,,,,,,,,,,,,,
11284227,7466,261,0,KIC,3.573,0.4,0,KIC,-0.232,0.3,0,KIC,1,7461,3.542,-0.2,3.976,2.01,DSEP,4.50E-02,  ,284.17078,49.06197
,,,,,,,,,,,,,,,,,,,,,,,
11286975,5070,177,0,KIC,3.524,0.4,0,KIC,-0.421,0.3,0,KIC,0,5071,3.515,-0.42,2.746,0.902,DSEP,6.13E-02,  ,286.05148,49.07106
,,,,,,,,,,,,,,,,,,,,,,,
11287012,5165,147,1,PHO,3.538,0.4,0,KIC,-0.144,0.3,0,KIC,1,5159,3.537,-0.14,3.313,1.379,DSEP,5.34E-02,  ,286.07736,49.06191
,,,,,,,,,,,,,,,,,,,,,,,
11296798,6330,221,54,PHO,3.571,0.4,54,PHO,0.22,0.3,54,PHO,0,6335,3.593,0.22,3.523,1.774,DSEP,5.72E-02,  ,291.76938,49.07516
,,,,,,,,,,,,,,,,,,,,,,,
11296913,5093,154,1,PHO,3.528,0.4,0,KIC,0.041,0.3,0,KIC,1,5086,3.513,0.04,3.515,1.468,DSEP,4.76E-02,  ,291.8237,49.00233
,,,,,,,,,,,,,,,,,,,,,,,
11297757,5185,161,1,PHO,3.555,0.4,0,KIC,0.077,0.3,0,KIC,1,5184,3.558,0.07,3.431,1.553,DSEP,5.42E-02,  ,292.25916,49.02223
,,,,,,,,,,,,,,,,,,,,,,,
11305872,5153,154,1,PHO,3.552,0.4,0,KIC,-0.697,0.3,0,KIC,1,5165,3.513,-0.68,2.618,0.814,DSEP,6.39E-02,  ,295.91779,49.05944
,,,,,,,,,,,,,,,,,,,,,,,
11338388,7532,263,0,KIC,3.565,0.4,0,KIC,-0.045,0.3,0,KIC,1,7526,3.592,-0.04,3.809,2.068,DSEP,5.27E-02,  ,285.01846,49.17214
,,,,,,,,,,,,,,,,,,,,,,,
11361809,5569,176,1,PHO,3.544,0.4,0,KIC,0.059,0.3,0,KIC,1,5562,3.55,0.06,3.586,1.663,DSEP,5.08E-02,  ,296.91299,49.16844
,,,,,,,,,,,,,,,,,,,,,,,
11362416,8376,293,0,KIC,3.58,0.4,0,KIC,-0.198,0.3,0,KIC,1,8357,3.749,-0.18,3.138,2.016,DSEP,9.19E-02,  ,297.14481,49.16309
,,,,,,,,,,,,,,,,,,,,,,,
11393958,5249,154,1,PHO,3.562,0.4,0,KIC,-0.424,0.3,0,KIC,1,5252,3.564,-0.42,2.928,1.146,DSEP,6.43E-02,  ,286.80692,49.20116
,,,,,,,,,,,,,,,,,,,,,,,
11393983,5233,156,1,PHO,3.548,0.4,0,KIC,-0.004,0.3,0,KIC,1,5220,3.551,-0.02,3.435,1.53,DSEP,5.32E-02,  ,286.82602,49.28128
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
11405445,5285,173,1,PHO,3.586,0.4,0,KIC,-0.047,0.3,0,KIC,1,5283,3.575,-0.04,3.335,1.524,DSEP,5.79E-02,  ,293.16309,49.29519
,,,,,,,,,,,,,,,,,,,,,,,
11407947,5158,159,1,PHO,3.597,0.4,0,KIC,0.013,0.3,0,KIC,1,5164,3.607,0.02,3.101,1.421,DSEP,6.71E-02,  ,294.34286,49.24685
,,,,,,,,,,,,,,,,,,,,,,,
11408970,4979,146,1,PHO,3.542,0.4,0,KIC,-0.465,0.3,0,KIC,1,5016,3.487,-0.4,2.756,0.851,DSEP,5.72E-02,  ,294.79721,49.2139
,,,,,,,,,,,,,,,,,,,,,,,
11410450,5320,159,1,PHO,3.541,0.4,0,KIC,-0.484,0.3,0,KIC,1,5316,3.538,-0.48,3.098,1.208,DSEP,5.72E-02,  ,295.47791,49.25063
,,,,,,,,,,,,,,,,,,,,,,,
11416388,5053,149,1,PHO,3.525,0.4,0,KIC,-0.512,0.3,0,KIC,1,5060,3.511,-0.48,2.66,0.837,DSEP,6.27E-02,  ,297.74203,49.24436
,,,,,,,,,,,,,,,,,,,,,,,
11416424,5003,142,1,PHO,3.517,0.4,0,KIC,-0.296,0.3,0,KIC,1,5004,3.519,-0.3,2.755,0.914,DSEP,6.16E-02,  ,297.76004,49.27905
,,,,,,,,,,,,,,,,,,,,,,,
11442897,5187,146,1,PHO,3.59,0.4,0,KIC,-0.516,0.3,0,KIC,1,5188,3.596,-0.52,2.542,0.929,DSEP,7.97E-02,  ,284.50113,49.35351
,,,,,,,,,,,,,,,,,,,,,,,
11443139,5284,149,1,PHO,3.536,0.4,0,KIC,-0.512,0.3,0,KIC,1,5285,3.526,-0.52,3.04,1.13,DSEP,5.67E-02,  ,284.68118,49.39075
,,,,,,,,,,,,,,,,,,,,,,,
11444820,5354,154,1,PHO,3.583,0.4,0,KIC,-0.069,0.3,0,KIC,1,5365,3.593,-0.06,3.258,1.518,DSEP,6.18E-02,  ,285.73203,49.33519
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
11454156,5036,149,1,PHO,3.531,0.4,0,KIC,0.227,0.3,0,KIC,1,5028,3.521,0.22,3.576,1.546,DSEP,4.76E-02,  ,291.27512,49.34053
,,,,,,,,,,,,,,,,,,,,,,,
11456190,5368,164,1,PHO,3.524,0.4,0,KIC,-0.405,0.3,0,KIC,1,5367,3.496,-0.4,3.533,1.426,DSEP,4.55E-02,  ,292.39584,49.30657
,,,,,,,,,,,,,,,,,,,,,,,
11467729,5195,159,1,PHO,3.575,0.4,0,KIC,-0.785,0.3,0,KIC,1,5214,3.535,-0.76,2.541,0.806,DSEP,6.92E-02,  ,297.43646,49.39789
,,,,,,,,,,,,,,,,,,,,,,,
11468469,5098,152,1,PHO,3.527,0.4,0,KIC,0.119,0.3,0,KIC,1,5099,3.543,0.12,3.461,1.526,DSEP,5.18E-02,  ,297.72827,49.33038
,,,,,,,,,,,,,,,,,,,,,,,
11498178,5231,151,1,PHO,3.564,0.4,0,KIC,-0.027,0.3,0,KIC,1,5228,3.549,-0.04,3.436,1.525,DSEP,5.30E-02,  ,286.70285,49.44263
,,,,,,,,,,,,,,,,,,,,,,,
11506309,5147,166,1,PHO,3.543,0.4,0,KIC,0.34,0.3,0,KIC,1,5135,3.53,0.34,3.744,1.731,DSEP,4.65E-02,  ,291.33978,49.44953
,,,,,,,,,,,,,,,,,,,,,,,
11508397,7681,268,0,KIC,3.515,0.4,0,KIC,0.123,0.3,0,KIC,1,7675,3.497,0.07,4.509,2.328,DSEP,3.58E-02,  ,292.40961,49.49679
,,,,,,,,,,,,,,,,,,,,,,,
11515029,5269,154,1,PHO,3.528,0.4,0,KIC,-0.183,0.3,0,KIC,1,5263,3.546,-0.2,3.344,1.436,DSEP,5.41E-02,  ,295.45438,49.40254
,,,,,,,,,,,,,,,,,,,,,,,
11515713,5643,178,1,PHO,3.511,0.4,0,KIC,0.277,0.3,0,KIC,1,5657,3.498,0.28,3.947,1.792,DSEP,4.10E-02,  ,295.7392,49.49169
,,,,,,,,,,,,,,,,,,,,,,,
11549810,5149,157,1,PHO,3.515,0.4,0,KIC,0.256,0.3,0,KIC,1,5148,3.518,0.26,3.781,1.716,DSEP,4.47E-02,  ,286.23248,49.526
,,,,,,,,,,,,,,,,,,,,,,,
11558593,5309,185,10,PHO,3.58,0.03,10,AST,-0.2,0.3,10,PHO,1,5309,3.58,-0.2,3.22,1.45,MULT,6.07E-02,10,291.56564,49.59278
,,,,,,,,,,,,,,,,,,,,,,,
11558695,5445,174,1,PHO,3.583,0.4,0,KIC,0.458,0.3,0,KIC,1,5445,3.59,0.46,3.425,1.663,DSEP,5.83E-02,  ,291.6235,49.5156
,,,,,,,,,,,,,,,,,,,,,,,
11565353,5146,149,1,PHO,3.552,0.4,0,KIC,-0.382,0.3,0,KIC,1,5143,3.553,-0.38,2.814,1.033,DSEP,6.53E-02,  ,294.89102,49.53271
,,,,,,,,,,,,,,,,,,,,,,,
11566371,7183,251,0,KIC,3.545,0.4,0,KIC,-0.085,0.3,0,KIC,1,7174,3.49,-0.1,4.265,2.048,DSEP,3.72E-02,  ,295.34424,49.50371
,,,,,,,,,,,,,,,,,,,,,,,
11571481,5149,163,1,PHO,3.567,0.4,0,KIC,-1.077,0.3,0,KIC,1,5244,3.393,-0.92,2.97,0.796,DSEP,4.28E-02,  ,297.36441,49.52661
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
11572474,5393,180,1,PHO,3.51,0.4,0,KIC,0.267,0.3,0,KIC,1,5395,3.516,0.26,3.868,1.79,DSEP,4.36E-02,  ,297.77188,49.55591
,,,,,,,,,,,,,,,,,,,,,,,
11572957,4930,149,1,PHO,3.545,0.4,0,KIC,-0.6,0.3,0,KIC,1,5021,3.419,-0.44,2.971,0.845,DSEP,4.54E-02,  ,297.98212,49.59938
,,,,,,,,,,,,,,,,,,,,,,,
11598682,4988,147,1,PHO,3.538,0.4,0,KIC,0.157,0.3,0,KIC,1,4986,3.536,0.14,3.333,1.393,DSEP,5.30E-02,  ,284.58252,49.68459
,,,,,,,,,,,,,,,,,,,,,,,
11604839,5134,152,1,PHO,3.507,0.4,0,KIC,-0.109,0.3,0,KIC,1,5132,3.512,-0.12,3.417,1.385,DSEP,4.89E-02,  ,288.56903,49.68762
,,,,,,,,,,,,,,,,,,,,,,,
11614808,6169,215,54,PHO,3.572,0.4,54,PHO,-0.26,0.3,54,PHO,0,6184,3.58,-0.24,3.304,1.516,DSEP,5.92E-02,  ,293.96027,49.61931
,,,,,,,,,,,,,,,,,,,,,,,
11617525,5304,164,1,PHO,3.588,0.4,0,KIC,-0.162,0.3,0,KIC,1,5294,3.571,-0.18,3.258,1.441,DSEP,5.87E-02,  ,295.14059,49.65616
,,,,,,,,,,,,,,,,,,,,,,,
11620245,5360,173,1,PHO,3.576,0.4,0,KIC,0.026,0.3,0,KIC,1,5341,3.572,0.02,3.421,1.592,DSEP,5.60E-02,  ,296.20068,49.62532
,,,,,,,,,,,,,,,,,,,,,,,
11651457,5440,156,1,PHO,3.566,0.4,0,KIC,-0.282,0.3,0,KIC,1,5433,3.588,-0.32,3.143,1.396,DSEP,6.33E-02,  ,285.55334,49.76822
,,,,,,,,,,,,,,,,,,,,,,,
11652491,5160,153,1,PHO,3.541,0.4,0,KIC,-0.481,0.3,0,KIC,1,5160,3.544,-0.48,2.749,0.964,DSEP,6.54E-02,  ,286.2106,49.72265
,,,,,,,,,,,,,,,,,,,,,,,
11656663,5245,159,1,PHO,3.551,0.4,0,KIC,-0.664,0.3,0,KIC,1,5244,3.555,-0.66,2.642,0.913,DSEP,6.97E-02,  ,288.89026,49.7075
,,,,,,,,,,,,,,,,,,,,,,,
11657306,5166,162,1,PHO,3.533,0.4,0,KIC,0.224,0.3,0,KIC,1,5170,3.542,0.21,3.613,1.657,DSEP,4.95E-02,  ,289.2587,49.71491
,,,,,,,,,,,,,,,,,,,,,,,
11658444,5244,158,1,PHO,3.509,0.4,0,KIC,-0.434,0.3,0,KIC,1,5245,3.501,-0.44,3.219,1.198,DSEP,5.06E-02,  ,289.91479,49.70952
,,,,,,,,,,,,,,,,,,,,,,,
11662335,5211,156,1,PHO,3.57,0.4,0,KIC,-0.07,0.3,0,KIC,1,5214,3.591,-0.06,3.178,1.438,DSEP,6.31E-02,  ,292.15814,49.71368
,,,,,,,,,,,,,,,,,,,,,,,
11668839,5055,145,1,PHO,3.561,0.4,0,KIC,-0.225,0.3,0,KIC,1,5054,3.567,-0.22,2.791,1.048,DSEP,6.79E-02,  ,295.38614,49.73888
,,,,,,,,,,,,,,,,,,,,,,,
11669616,5078,144,1,PHO,3.581,0.4,0,KIC,-0.213,0.3,0,KIC,1,5076,3.59,-0.22,2.742,1.066,DSEP,7.28E-02,  ,295.73593,49.7309
,,,,,,,,,,,,,,,,,,,,,,,
11670398,5435,162,1,PHO,3.585,0.4,0,KIC,-0.162,0.3,0,KIC,1,5420,3.577,-0.18,3.282,1.485,DSEP,5.92E-02,  ,296.03702,49.70741
,,,,,,,,,,,,,,,,,,,,,,,
11670572,5551,174,1,PHO,3.546,0.4,0,KIC,0.035,0.3,0,KIC,1,5537,3.549,0.02,3.576,1.651,DSEP,5.08E-02,  ,296.11584,49.74729
,,,,,,,,,,,,,,,,,,,,,,,
11671429,7586,265,0,KIC,3.578,0.4,0,KIC,-0.019,0.3,0,KIC,1,7591,3.617,-0.02,3.708,2.075,DSEP,5.73E-02,  ,296.45337,49.78655
,,,,,,,,,,,,,,,,,,,,,,,
11702412,6700,234,54,PHO,3.591,0.4,54,PHO,0.34,0.3,54,PHO,0,6701,3.601,0.34,3.718,2.012,DSEP,5.51E-02,  ,285.78171,49.89517
,,,,,,,,,,,,,,,,,,,,,,,
11704305,5343,159,1,PHO,3.512,0.4,0,KIC,-0.075,0.3,0,KIC,1,5350,3.518,-0.06,3.685,1.633,DSEP,4.60E-02,  ,287.08417,49.84749
,,,,,,,,,,,,,,,,,,,,,,,
11704816,5500,169,1,PHO,3.549,0.4,0,KIC,-0.841,0.3,0,KIC,1,5504,3.565,-0.84,2.772,1.03,DSEP,6.81E-02,  ,287.41,49.82978
,,,,,,,,,,,,,,,,,,,,,,,
11710345,5320,158,1,PHO,3.587,0.4,0,KIC,-0.064,0.3,0,KIC,1,5323,3.617,-0.04,3.134,1.483,DSEP,6.78E-02,  ,290.45633,49.87954
,,,,,,,,,,,,,,,,,,,,,,,
